timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,markers,motor_input
20.482384999999994,13.27011197811129,3.9731536927362887,-12.421134596213335,0.0037112684012024903,0.08932588044760316,0.15576252525103212,0.0,0.0,0.0,nm,0.0
20.501379999999983,12.943421502583357,4.151751918630473,-12.642232294213207,0.013157540002319803,0.15188201063376583,0.26228818404928045,0.0,0.0,0.0,nm,0.0
20.51088199999998,12.685690368083145,4.24089783773153,-12.825711777811463,0.03290763344663691,0.16771798337765387,0.3393098131225752,-0.04259190011311008,0.017379469230734402,-0.04095533254162232,nm,0.0
20.520408000000003,12.352466191873681,4.366909771756405,-13.02654281527529,0.04880288145858539,0.1882818989507482,0.40935700966713134,-0.055592818757645976,0.028048316677496497,-0.043152570911918355,nm,0.0
20.53941999999998,11.44309750033496,4.763224846822,-13.432453439057129,0.0496141492778583,0.4175004092864298,-0.2685913177838203,-0.08314596376987472,0.0549230414076661,-0.04065078596509086,nm,0.0
20.548817999999983,12.219437053737845,4.998676965589285,-13.509776370934455,0.5859434605122548,-0.49684610666234064,-7.135825215950889,0.16506130143429892,-0.0016903207937710909,-0.03669911173969148,nm,0.0
20.577335000000005,18.75556136196012,3.5142534072122786,-13.045658167970993,0.40069509353058047,-0.9915296344654326,-2.5512542309213275,-0.17705460507123216,-0.11605868946904689,0.017539060396989183,nm,0.0
20.586951,20.909110007750158,4.668859999930828,-12.257034908767112,0.045412343210485935,-1.0304765303801466,2.7225361726477804,0.47428531935063634,0.12105930045193207,0.12589265731081892,nm,0.0
20.596294,20.186765163689937,4.835011375434765,-12.39686868001037,-1.227870828121998,0.39443761611560507,-1.5769987871372497,-0.1298849658175154,0.0530891076241543,-0.012654648713269021,nm,0.0
20.624990999999994,16.13933170094185,3.6555754864687944,-13.54509897528096,-0.43108612409405506,0.05081443499079564,0.20608718124406422,-0.4150668674532672,0.2768844603564264,0.05783066535556649,nm,0.0
20.634507999999983,13.080983279157687,3.097549872016812,-13.723883013372388,-0.42920115028386546,0.07890166814014096,0.28711510993521744,-0.6167661962277784,0.025359020460649716,0.03785578061515849,nm,0.0
20.644014999999996,10.310931187349976,1.960348409377277,-13.555218364301028,0.5208367311423213,0.008200680195598253,0.7047560130110454,-0.5884557816287125,-0.10249093643963139,0.046514932889246206,nm,0.0
20.672538000000003,4.423571191886591,2.345896565421166,-13.06631482649334,0.18835975889944434,0.8427715683063932,-0.1720847772134465,-0.30033215129341606,-0.050257931300593965,0.007153012594959308,nm,0.0
20.682053999999994,3.985726283425461,1.9076533787079526,-13.414546778459355,0.34647238226727245,0.8183827831962868,0.1635911210616104,-0.10173725894299736,-0.07779568284942318,-0.05994903162834177,nm,0.0
20.691573000000005,4.332462438596883,2.3265556323999896,-13.89387668998529,0.020680929264490288,0.7607749900686923,-0.2059894332603483,0.0908125439696769,0.05261806207225763,-0.09395643570740149,nm,0.0
20.710598000000005,6.980847085265562,2.515283019514626,-14.565920906810673,-0.03688053782787935,0.21734536532928042,0.028614761233635905,0.30551734120353946,-0.11454172326672847,-0.059806608238123025,nm,0.0
20.72009799999998,9.008505962111991,2.8823857705083173,-14.38309513942107,-0.12367932265809384,-0.016015050030616047,0.06684705492350979,0.4145750973665127,-0.042180327710736536,0.010319769095274748,nm,0.0
