timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_mag,gyro_mag,markers
0.0,-85.71656082864777,18.229989898465274,157.43645942706985,0.17042415486200196,0.032761632824021406,-0.1269833655596128,-0.12467256619078783,0.026028837857544455,-0.007682471919844419,,,none
0.009508000000000294,-84.97578416697905,18.31500783831404,157.43858896683892,0.17500119011590157,0.0024550338525742453,-0.12967401364608777,-0.1365232381001002,0.03854970938402449,-0.0073174212134139655,,,none
0.01902199999999965,-84.15201072674236,18.332373060850724,157.46342767142434,0.17980073479190664,-0.015351749678289357,-0.1225971313235588,-0.145845132012586,0.057062936205054975,-0.010339040506576528,,,none
0.028538000000001063,-83.261370384524,18.270590462134557,157.47831890909296,0.18283892755397696,-0.021196503197343793,-0.09321452918326417,-0.15151373120182035,0.0765483134382017,-0.014656535199593987,,,none
0.03811100000000067,-82.4071152627983,18.347783002730722,157.46417541651098,0.19376860298249773,0.018098302679665997,-0.05839827364480459,-0.16000425910343033,0.09331982641157507,-0.018343994538669178,,,none
0.04763399999999862,-81.4449601511554,18.38434716144686,157.48012131162594,0.17593262790583386,0.005105272247353131,-0.016288838341148627,-0.1726895276340807,0.10288408668718044,-0.024126394362788264,,,none
0.057138999999999385,-80.41162167280838,18.443527842528137,157.4543406554055,0.16668941051517283,-0.014659393449148293,0.01619370301397146,-0.18251686489750393,0.10073220441238594,-0.03232437573596564,,,none
0.07616000000000156,-78.38873265750667,18.686366807984513,157.36337943516384,0.15713775612107472,0.009173959431910331,0.07658599763533712,-0.19064614485590545,0.07995058500686011,-0.03913939467199524,,,none
0.08566499999999877,-77.3573067895491,18.860374357945418,157.35559740711074,0.15339484589656613,0.0012581384417437217,0.08828054647789745,-0.19401791970742266,0.07446828121355785,-0.04184342220592103,,,none
0.09512199999999993,-76.26859883706635,18.877382406114506,157.33709067073855,0.1532143479969254,-0.021499091217087707,0.09093529309016456,-0.1915552749958923,0.07657153581987168,-0.04203247287011962,,,none
0.10465699999999956,-75.21525692679876,18.838948500916946,157.27653401457846,0.15741381282644845,-0.02143028140913961,0.10373939721700087,-0.1810089821749791,0.08441249129828701,-0.04016566204600633,,,none
0.1143010000000011,-74.18095961096634,18.730770901988556,157.19560418905724,0.15124116413408073,-0.04463586593235898,0.11825620564257973,-0.17223087041711602,0.09614205203093988,-0.041723092227686,,,none
0.12361000000000288,-73.17715798832592,18.565838537889213,157.07520140452732,0.15169488464331202,-0.0438238085462043,0.11799435329099787,-0.16243616027400634,0.10472303172262015,-0.045313340848490605,,,none
0.13312199999999663,-72.22274855222933,18.379639321796997,156.90173443788714,0.15851310392918494,0.0019132520312094912,0.1257936952446231,-0.15203392463307996,0.10547334820256109,-0.04866183957588902,,,none
0.14268300000000167,-71.26932080577653,18.219179577249808,156.68955849736412,0.12908209619939345,-0.02675974598090298,0.12479551093001354,-0.15370433951586523,0.101264656127072,-0.053661979721996406,,,none
0.16169900000000226,-69.49255522653893,18.07553071287452,156.3256566069332,0.12210717852758375,0.03519373443769846,0.09494757197492201,-0.14755947053842683,0.073494558335687,-0.04987686258390944,,,none
0.1712549999999986,-68.71281976731743,18.178027456577613,156.14267112544104,0.1098692709603588,0.021078657507419774,0.07457849893139755,-0.14828772023862377,0.06391771582110241,-0.045925020949261396,,,none
0.1807819999999971,-67.97938385803053,18.29444772156237,155.9933165139742,0.11404070582810513,0.019634358472481923,0.056135645333475315,-0.14095503398263348,0.05940996052306026,-0.03910950054001079,,,none
0.1902879999999989,-67.29470294886713,18.38995748740452,155.86603557643875,0.1252434211721942,0.023667145070656842,0.03955923081200978,-0.13154708759327127,0.062464563624359586,-0.033384702267414954,,,none
0.1997889999999991,-66.61960910395734,18.456649830557748,155.73075802600187,0.13892917030050314,0.0021365905673678288,0.015063179862736994,-0.12369947332683716,0.07042535097896803,-0.0324220686002571,,,none
0.20930000000000248,-65.97414413495301,18.491961652728925,155.58718291889122,0.15005947895417585,-0.00020999422713629908,0.016665484016411457,-0.11303361129352371,0.07746511006478875,-0.032948440383189725,,,none
0.21882299999999688,-65.37625494356371,18.511277077979983,155.43158727181753,0.16162240843627415,0.003476788974809612,0.014721568192735925,-0.1036516596129518,0.07966405541297547,-0.03412126462291949,,,none
0.22832099999999755,-64.80231268679167,18.537819310728057,155.2579099339077,0.15675594558642478,-0.0048191383139483835,-0.011545304213399308,-0.10004835742131608,0.07573708728078221,-0.03721541128654137,,,none
0.2378290000000014,-64.26714963550282,18.60600538356897,155.05966725139015,0.1527338412970753,0.01103133274826346,-0.03478854669151216,-0.10032229858239462,0.0653204191352635,-0.04007787012208205,,,none
0.2473429999999972,-63.75825016581955,18.71104360328479,154.86627371464186,0.1291461905357199,0.019627238188566872,-0.05723147282485874,-0.10088423151776538,0.05220654673868007,-0.039487265713439516,,,none
0.2568090000000005,-63.28078681559863,18.8404206869206,154.68458438634457,0.10648556843449329,0.035664746867026004,-0.07913395235892015,-0.10142656884566512,0.040863235089934634,-0.035717645722354134,,,none
0.27581900000000203,-62.223647673463475,19.007907790351954,154.4478662225875,0.07147758426750964,0.04821976498339007,-0.12682187368794134,-0.1001653384158963,0.03977649235308162,-0.024522396716263117,,,none
0.2852819999999987,-61.643721956788646,18.995232966288317,154.39319850104846,0.0644634120735845,0.0289832548291568,-0.13248391437556753,-0.09786552307520038,0.0498139188708971,-0.019594677139927845,,,none
0.2947880000000005,-61.066218186503285,18.923531822388757,154.34416162241345,0.08833223648860082,0.013566502619910237,-0.12268199592983534,-0.0923018593930038,0.06036787784180973,-0.01712466111411097,,,none
0.30435600000000207,-60.47716099691744,18.803990293795056,154.29100079021677,0.10987502878812026,0.0029800313626658836,-0.10908988582729087,-0.09011107061170734,0.0700608115023851,-0.01743652413620857,,,none
0.31386699999999834,-59.94206701531364,18.798029168077864,154.21243603527228,0.12627034239935486,-0.006659719981045733,-0.09237902793494075,-0.08912195998708725,0.0759923122684267,-0.018157867193328302,,,none
0.3234230000000018,-59.43218131780311,18.802868202968032,154.12478886740095,0.13974242488065527,0.005171407113682837,-0.07420194864784842,-0.088556408634371,0.07466370505317171,-0.01957408891514155,,,none
0.33289499999999705,-58.91973420522009,18.850342369432056,154.02203042122295,0.14061334753469787,-0.00028265182411218325,-0.06263681609855072,-0.09134889127783405,0.06713929767094909,-0.022595739910215424,,,none
0.3424030000000009,-58.436512385239105,18.935932697607768,153.91882809626446,0.13321098806915574,0.007254089700788257,-0.06198357881722361,-0.0914175169725671,0.056251791495198177,-0.022370615031050745,,,none
0.3519180000000013,-58.004349314917484,19.039056357588553,153.80769613734026,0.11917878632414217,0.02801897759195088,-0.07281780558494069,-0.08917963864237181,0.046036180538437214,-0.01962725397102907,,,none
0.36146499999999904,-57.58096116290981,19.143892901042094,153.71626704018473,0.09326996923473045,0.029624140413776767,-0.08335734327764244,-0.08825429886983499,0.039229999513919984,-0.01817619209333432,,,none
0.37097900000000195,-57.15670101301821,19.217454639079108,153.6585305445985,0.05499701676012557,0.03315280985284355,-0.09919105895263321,-0.08500334167299067,0.03900582481266436,-0.014744578737673077,,,none
0.3804920000000003,-56.7385285634564,19.231238027191836,153.61613834517024,0.05747718003045364,0.03729952809887637,-0.10008623470472809,-0.08129171372826385,0.04674621285364755,-0.009984696814297124,,,none
0.389996,-56.25579938281807,19.17588637277661,153.6031920680934,0.04229429585002036,0.015096579887534118,-0.08963762158522774,-0.08048655214668257,0.06084927182977613,-0.007347767164063905,,,none
0.3996559999999967,-55.75976950981379,19.073781953453746,153.60710575637663,0.04435418904303834,0.027626264834337933,-0.07938970940475466,-0.07900164925346231,0.07573220539427841,-0.005787268876414182,,,none
0.40901500000000013,-55.191804962743284,18.941437711349483,153.62580260303835,0.08777709848095414,-0.0032172353778689286,-0.03137524787573837,-0.08371550429706555,0.09171038866833299,-0.005872691825594368,,,none
0.41849699999999856,-54.5582768603951,18.804261762360362,153.6454022446617,0.11590655558112503,-0.0211182936980278,0.014098191063164019,-0.09142675044250621,0.10325268473065206,-0.006714041328764594,,,none
