timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_mag,gyro_mag,markers
0.0,88.54571198558133,-14.273149416506332,4.333599604672969,0.01573947581366943,-0.10449001700084343,-0.030656110196358905,0.007006528709579045,0.052034798080658,-0.0007680312684360567,,,none
0.009523999999998978,88.44171366823825,-14.070944476115061,4.344509873680305,0.05483926805990897,-0.10005253791821365,-0.03986351685650897,-0.0001342442204470335,0.05148078078138724,-0.002969275899799647,,,none
0.02854200000000162,88.11266367433822,-13.819071959450074,4.362718758951645,0.07103745992672705,-0.10123663263007268,-0.04109202030456663,0.0,0.0,0.0,,,none
0.038040999999992664,87.90486596573106,-13.75060105402991,4.376721020304785,0.057785762511345685,-0.09814518678755302,-0.03672740874237747,0.0,0.0,0.0,,,none
0.047556000000000154,87.69550331276767,-13.681436579336285,4.380530973230772,0.015630935872246517,-0.09600621220443052,-0.033900016006535624,0.0,0.0,0.0,,,none
0.05697399999999675,87.49047585683141,-13.57225704191606,4.371052739181203,0.012296050105278893,-0.0920985345313122,-0.02170956142481654,0.0,0.0,0.0,,,none
0.06658600000000092,87.28281302689074,-13.39692559375056,4.359278562241452,0.005743058754991285,-0.08811057793177524,0.004076273969084561,0.0,0.0,0.0,,,none
0.07609300000000019,87.06357207079462,-13.155577533312584,4.3561315205605045,-0.020351060604527085,-0.09363980764512159,-0.001568255044690191,0.0,0.0,0.0,,,none
0.08560699999999599,86.82693123821866,-12.871863162549127,4.363138822910901,0.012092920927238014,-0.09515438051216012,-0.021087398612227387,-0.02840909364862061,0.051827962758943816,-0.009318037306697809,,,none
0.09510299999999461,86.5669580149638,-12.58691464312879,4.377713133875854,0.012784613516790765,-0.09918384552474717,-0.023183170769366542,-0.032458740548196884,0.0557413918256009,-0.00861415007048151,,,none
0.10463299999999265,86.29717223662878,-12.3378083635306,4.392038174192574,0.011762124470205238,-0.09431347414430959,-0.020596547520783968,-0.03545176392803285,0.052318659057860206,-0.00885074140188168,,,none
0.11413100000000043,86.03022886618197,-12.14770370681793,4.401190753613791,0.03820916230816124,-0.08198945629759836,0.012857122358598027,-0.0364143248524823,0.04350953686515169,-0.009554618356593164,,,none
0.12364499999999623,85.77702393322595,-12.009079247409074,4.410345912621745,0.039157226226949164,-0.07582844394415594,0.012999242479228117,0.0,0.0,0.0,,,none
0.13314099999999485,85.54559466900726,-11.89683099856976,4.416168349649513,0.004329164266098735,-0.07086002085277443,0.0054108747219425435,0.0,0.0,0.0,,,none
0.1426699999999954,85.33643079975415,-11.778203163595236,4.408113225398703,0.004162699271876261,-0.06896520678650316,0.005516634739769339,0.0,0.0,0.0,,,none
0.1521809999999988,85.13925648885724,-11.624783034611776,4.386407486386266,0.004348285260121904,-0.07308870795913308,0.006097849150238416,0.0,0.0,0.0,,,none
0.16168499999999142,84.92813544813283,-11.418992150663142,4.366515621210632,0.005044835827709281,-0.08593136574683816,0.007487389924432185,0.0,0.0,0.0,,,none
0.17120699999999545,84.70707115397043,-11.171097507630645,4.352793665832978,0.0047540162099417175,-0.08183998798438635,0.007449564458002109,-0.029004620387241366,0.04404073804722459,-0.011451771784782825,,,none
0.1807110000000023,84.45496317059185,-10.913078881210382,4.344674537662677,0.005235853118972488,-0.09103515220136402,0.008690958970089587,-0.033613198788103024,0.04859574151348595,-0.01134034555446648,,,none
0.1902159999999924,84.1946804025474,-10.685508121825364,4.343402840552832,0.00455971379237658,-0.07996816615048123,0.008000943886260556,-0.03769773554023701,0.047001148604439325,-0.010066365766654537,,,none
0.19973199999999736,83.88240211706801,-10.501180271772556,4.3822072637088345,0.03920068789376904,-0.12131596286915236,0.056028909453211255,-0.03867181673190707,0.040335146885592296,-0.003786765138302421,,,none
0.20923599999998999,83.61765838200559,-10.359157736179572,4.430379472327406,0.032313659214754084,-0.05674140468492152,0.05533532954670394,-0.042219218560983804,0.031147558014134914,1.8534952785595296e-05,,,none
0.2187539999999899,83.39745546573201,-10.257022080585642,4.444659286078526,0.026948967164352522,-0.06082625265143264,0.08199530122432941,0.0,0.0,0.0,,,none
0.22820099999999854,83.27621240143692,-10.15697513232463,4.411688900850186,0.02241702431552646,-0.08547987471147706,0.108735676243297,0.0,0.0,0.0,,,none
0.23771599999999182,83.17672285492641,-10.048623389567018,4.387054159699352,0.011734325825440988,-0.07348023823509414,0.11791992938817106,0.0,0.0,0.0,,,none
0.24723699999999837,83.10965445089919,-9.911132334596756,4.370957075237199,-0.01658621091510991,-0.06662967713658788,0.12371250794878484,0.0,0.0,0.0,,,none
0.25673499999999194,83.07179725648155,-9.744448102351845,4.335503091159115,-0.0162473508159287,-0.06585455443193192,0.12332751574839874,0.0,0.0,0.0,,,none
0.26624900000000196,83.0679686312611,-9.565750372059206,4.282888020467523,0.031467160446957555,-0.059466060588273945,0.12484325766362543,0.0,0.0,0.0,,,none
0.275739999999999,83.09939607402808,-9.400450622149036,4.2415031849870575,0.05440517993946529,-0.05854539593947747,0.1205398150034466,0.0,0.0,0.0,,,none
0.28525599999998974,83.16934700079156,-9.277921582290018,4.2122963553136765,0.07263912762752124,-0.05747056346874043,0.10937051235478934,0.0,0.0,0.0,,,none
0.2947669999999931,83.27981929521758,-9.215959954346909,4.174971914069512,0.08138798521625037,-0.06270355774402787,0.10157268090017364,0.0,0.0,0.0,,,none
0.3042689999999908,83.41817699720988,-9.210269924355972,4.1254367918851385,0.08153558925031651,-0.08395309743695852,0.09362565573661262,0.0,0.0,0.0,,,none
